x,y,z,time,localTime
-7.425,-3.38,1.766,40.149609,1576550461699
-7.799,-5.728,2.442,40.150078,1576550461700
-7.442,-7.886,3.015,40.150497,1576550461700
-5.917,-8.956,2.786,40.150829,1576550461701
-4.373,-10.327,2.461,40.254532,1576550461804
-2.647,-11.331,2.672,40.255310,1576550461805
-2.38,-12.146,2.649,40.255825,1576550461806
-2.624,-12.77,2.624,40.256351,1576550461806
-2.367,-13.722,2.62,40.256908,1576550461807
-1.741,-14.564,2.854,40.257389,1576550461807
-1.24,-15.109,2.74,40.359253,1576550461909
-0.759,-15.453,2.736,40.359917,1576550461910
-0.883,-15.059,3.089,40.360416,1576550461910
-0.172,-14.718,2.507,40.361275,1576550461911
0.236,-13.728,1.984,40.362804,1576550461913
0.16,-13.752,1.928,40.464611,1576550462014
0.054,-13.834,2.02,40.465279,1576550462015
-0.617,-14.1,2.307,40.466503,1576550462016
-0.835,-14.13,2.337,40.467010,1576550462017
-1.011,-14.109,2.581,40.467350,1576550462017
-1.277,-13.8,2.557,40.467705,1576550462017
-1.475,-13.889,2.756,40.571232,1576550462121
-2.128,-13.35,3.013,40.571850,1576550462122
-2.352,-12.875,2.994,40.572636,1576550462122
-3.178,-11.883,2.779,40.573425,1576550462123
-3.61,-10.909,2.505,40.573895,1576550462124
-3.78,-10.169,2.229,40.674660,1576550462224
-4.937,-8.89,2.32,40.675323,1576550462225
-5.391,-7.676,2.167,40.675819,1576550462226
-5.767,-5.748,1.697,40.676338,1576550462226
-5.869,-4.458,1.853,40.676765,1576550462226
-5.974,-3.023,1.651,40.677769,1576550462227
-5.606,-1.576,0.96,40.780399,1576550462330
-5.909,-0.549,0.692,40.780964,1576550462331
-5.931,0.794,0.408,40.781555,1576550462331
-6.148,1.126,0.599,40.781914,1576550462332
-6.225,1.362,0.549,40.782261,1576550462332
-5.85,1.539,0.242,40.886318,1576550462436
-5.567,1.437,0.214,40.886879,1576550462437
-5.66,1.506,0.179,40.887295,1576550462437
-5.492,1.512,0.139,40.887764,1576550462437
-5.382,1.518,0.163,40.888367,1576550462438
-5.031,1.876,0.154,40.888992,1576550462439
-4.859,2.126,0.367,40.991219,1576550462541
-4.75,2.037,0.337,40.991875,1576550462542
-4.908,2.202,0.271,40.992317,1576550462542
-4.567,2.464,-0.034,40.992805,1576550462543
-4.5,2.89,-0.101,40.993763,1576550462543
-4.327,2.99,-0.264,41.094116,1576550462644
-4.297,3.608,-0.365,41.094627,1576550462644
-4.314,3.741,-0.195,41.095226,1576550462645
-4.36,4.325,-0.404,41.095631,1576550462645
-3.818,4.882,-0.815,41.096386,1576550462646
-3.308,5.08,-0.743,41.097454,1576550462647
-3.014,5.684,-1.138,41.200253,1576550462750
-3.082,5.851,-1.295,41.200829,1576550462751
-2.674,6.781,-1.605,41.201267,1576550462751
-2.021,7.24,-1.531,41.201889,1576550462752
-1.272,7.623,-1.742,41.202278,1576550462752
-0.663,8.072,-1.957,41.304424,1576550462854
-0.318,8.707,-2.186,41.305103,1576550462855
0.537,9.174,-2.525,41.305550,1576550462855
0.481,9.712,-2.943,41.306194,1576550462856
0.839,10.2,-3.118,41.307457,1576550462857
0.812,10.881,-3.195,41.409367,1576550462959
0.604,11.25,-2.973,41.409916,1576550462960
0.202,11.521,-3.178,41.410404,1576550462960
0.262,11.347,-2.794,41.410831,1576550462961
-0.12,11.119,-2.923,41.411282,1576550462961
0.046,10.794,-2.511,41.412159,1576550462962
-0.298,9.897,-2.29,41.514362,1576550463064
-0.149,9.403,-2.371,41.515072,1576550463065
-0.472,8.644,-2.127,41.515537,1576550463065
-1.055,8.098,-1.682,41.516026,1576550463066
-1.155,7.577,-1.506,41.516472,1576550463066
-1.88,6.855,-1.551,41.619022,1576550463169
-1.969,6.375,-1.162,41.619553,1576550463170
-2.268,5.62,-0.961,41.620861,1576550463171
-2.891,5.408,-1.098,41.621239,1576550463171
-3.135,4.966,-0.7,41.621704,1576550463171
-3.221,4.41,-0.775,41.622036,1576550463172
-3.614,3.829,-0.426,41.724854,1576550463275
-3.706,3.537,-0.523,41.725506,1576550463275
-3.583,3.061,-0.381,41.725910,1576550463276
-3.941,2.765,-0.269,41.726269,1576550463276
-3.838,2.438,0.088,41.726589,1576550463276
-4.161,2.19,-0.099,41.831539,1576550463381
-3.97,2.11,-0.034,41.832096,1576550463382
-4.021,1.177,0.337,41.832584,1576550463382
-4.189,0.755,0.376,41.833107,1576550463383
-3.965,0.304,0.178,41.833595,1576550463383
-3.458,-0.799,0.536,41.834015,1576550463384
-3.853,-1.244,0.45,41.934380,1576550463484
-4.413,-1.876,0.463,41.935146,1576550463485
-6.399,-0.874,0.761,41.935604,1576550463485
-7.233,-1.184,1.301,41.936058,1576550463486
-7.748,-4.433,1.886,41.936508,1576550463486
-8.232,-5.322,2.373,42.038631,1576550463588
-7.074,-6.111,2.589,42.039001,1576550463589
-4.298,-8.42,2.419,42.039959,1576550463590
-3.356,-9.804,2.214,42.040283,1576550463590
-2.373,-10.463,2.278,42.040539,1576550463590
-1.834,-11.22,2.289,42.041195,1576550463591
-1.586,-12.832,2.643,42.144672,1576550463694
-1.157,-14.814,3.147,42.145309,1576550463695
-0.698,-15.309,3.348,42.145748,1576550463695
-0.356,-15.354,3.434,42.146114,1576550463696
-0.058,-15.716,3.399,42.146442,1576550463696
0.596,-15.913,2.95,42.248867,1576550463799
1.111,-14.991,2.648,42.249397,1576550463799
1.141,-14.716,2.424,42.249847,1576550463800
0.689,-14.629,2.384,42.250343,1576550463800
0.233,-14.667,2.364,42.250797,1576550463801
0.263,-14.469,2.385,42.252544,1576550463802
-0.261,-14.563,2.639,42.354939,1576550463905
-0.175,-14.9,2.877,42.355545,1576550463905
-0.648,-14.965,3.015,42.356014,1576550463906
-1.021,-14.442,3.067,42.356430,1576550463906
-1.219,-13.505,3.119,42.356823,1576550463907
-1.862,-12.895,2.833,42.461739,1576550464011
-1.95,-11.601,2.417,42.462372,1576550464012
-2.297,-10.395,1.969,42.462723,1576550464012
-3.365,-9.084,1.707,42.463055,1576550464013
-3.931,-7.318,1.469,42.463379,1576550464013
-4.582,-5.122,1.26,42.565353,1576550464115
-5.059,-3.467,1.397,42.565956,1576550464116
-5.688,-2.656,0.974,42.566414,1576550464116
-6.193,-1.329,1.125,42.566822,1576550464117
-6.16,-0.608,0.891,42.567265,1576550464117
-5.775,0.356,0.209,42.567616,1576550464117
-6.187,0.433,0.296,42.670830,1576550464221
-6.404,0.753,-0.06,42.671703,1576550464221
-6.066,1.292,-0.081,42.672142,1576550464222
-6.165,1.19,-0.07,42.672756,1576550464222
-5.594,1.844,-0.118,42.673454,1576550464223
-5.671,2.082,0.102,42.774853,1576550464325
-5.262,1.974,-0.127,42.776077,1576550464326
-5.445,1.999,-0.067,42.776737,1576550464326
-5.269,2.306,0.322,42.777218,1576550464327
-5.341,2.179,0.32,42.777641,1576550464327
-5.366,2.442,-0.079,42.777981,1576550464328
-5.38,2.468,0.098,42.879223,1576550464429
-5.202,2.555,0.0,42.879780,1576550464430
-5.023,3.052,-0.328,42.880241,1576550464430
-5.092,3.674,-0.176,42.880676,1576550464430
-5.092,3.731,-0.238,42.881840,1576550464432
-4.864,4.105,-0.55,42.984516,1576550464534
-4.719,4.4,-0.427,42.985207,1576550464535
-4.445,4.646,-0.504,42.985771,1576550464536
-4.162,4.915,-0.851,42.986530,1576550464536
-3.522,5.489,-0.764,42.987068,1576550464537
-3.247,5.533,-1.118,42.987541,1576550464537
-3.04,6.422,-1.005,43.089203,1576550464639
-2.661,6.961,-1.398,43.089779,1576550464640
-2.321,7.457,-1.222,43.090275,1576550464640
-1.661,7.994,-1.579,43.091736,1576550464641
-1.147,8.094,-1.466,43.092640,1576550464642
